project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users,paths,snapshots,unique_files,original_files,impact,files,major_language,major_language_ratio,major_language_changes,all_forks_count,max_commit_delta,avg_commit_delta,first_commit,last_commit,is_abandoned,locs,duplicated_code,is_valid,max_experience,project_experience,authors_contributing_95%_commits,authors_contributing_80%_commits,authors_contributing_50%_commits,authors_contributing_95%_changes,authors_contributing_80%_changes,authors_contributing_50%_changes
693,Generic,https://github.com/mrniktarasov/2019-2-atom-frontend-n-tarasov.git,false,false,false,0,0,2253,18,,,,0,1,JavaScript,84542066,true,true,true,true,1569676157,1577110750,1654068166,"master","","","",21,175,8,4,9,305,420,411,0,411,305,JavaScript,0.5192307692307693,783,0,15829958,9506139,84652254,110188,false,35774,0,true,35,6.2457142857142856,4,2,1,5,2,1
694,Generic,https://github.com/mschuster/finanzkompass_prototype.git,false,false,false,0,0,25619,0,,,,0,1,JavaScript,154016180,true,true,true,false,1587050088,1591456162,1591456160,"master","MIT License","","",4,589,51,18,52,99,847,810,0,810,99,Other,0.7705685618729097,1152,0,5986784,2706558,216738333,62722153,true,19201,0,true,14,8.901528013582343,21,3,2,16,4,2
695,Generic,https://github.com/msemikin/cache.git,false,false,false,3,3,18116,0,,,,0,5,JavaScript,71652725,true,true,true,false,1420894826,1449698118,1492548061,"master","","","",8,472,7,7,7,1212,1655,1646,0,1646,1212,JavaScript,0.29893004115226335,1816,0,14187149,3168892,233283050,161630325,true,84088,0,true,9,7.15042372881356,5,3,2,4,3,1
696,Generic,https://github.com/mshaikhkt/nodejseexample.git,false,false,false,0,0,7634,14,,,,0,0,JavaScript,145396511,true,true,true,false,1584607772,1584607813,1651216342,"master","MIT License","","",18,553,21,12,23,246,441,436,0,436,246,Other,0.5357142857142857,1155,0,23202133,2991334,148358535,2962024,false,10726,0,true,35,5.732368896925859,10,4,2,7,4,2
697,Generic,https://github.com/msheezi/outfittr.git,false,false,false,0,0,29224,23,,,,0,2,JavaScript,82688796,true,true,true,false,1568151922,1568152073,1645897162,"master","","","",24,254,7,6,8,190,348,342,0,342,190,JavaScript,0.49374540103016923,671,0,11290411,6505522,90969999,8281203,false,22474,0,true,35,4.543307086614173,6,4,2,5,4,2
698,Generic,https://github.com/mstiles01/break-bread-capstone.git,false,false,false,0,0,24950,24,,,,0,1,JavaScript,85922590,true,true,true,false,1568140511,1598418357,1654063378,"master","","","",20,111,3,2,4,66,289,282,0,282,66,JavaScript,0.675531914893617,381,0,15568336,15036940,86037584,114994,false,15945,0,true,35,7.054054054054054,3,2,1,2,2,1
699,Generic,https://github.com/mweberlambdaweb19/team-lead-hours-mw-projects.git,false,false,false,0,0,6538,143,,,,13,1,JavaScript,90793304,true,true,true,false,1563315768,1594095904,1654109074,"master","MIT License","","These are walkthrough projects for TL hours",145,209,3,2,4,275,164,146,0,146,275,Other,0.5287356321839081,460,0,12399957,7952447,90862604,69300,false,4793,0,true,35,24.894736842105264,3,2,1,3,2,2
700,Generic,https://github.com/myk1118/run_tracker.git,false,false,false,0,0,17450,18,,,,1,1,JavaScript,166420243,true,true,true,false,1560456507,1562120436,1654051623,"master","","","",20,733,11,6,12,329,1273,1271,0,1271,329,JavaScript,0.49764890282131663,2540,0,20994800,2259633,166546996,126753,false,18434,0,true,35,3.0763983628922236,9,6,2,8,5,3
701,Generic,https://github.com/mynameisandrew00/persistent-scatterers-tool.git,false,false,false,0,0,133875,1,,,,0,0,JavaScript,64627066,true,true,true,false,1554407803,1599299620,1619034870,"master","GNU General Public License v3.0","","This project represents  a application which discovers if certains points on the world map presents high degree of deformation",2,146,5,4,6,1051,1255,1154,1,1156,1051,Other,0.4315514993481095,1324,0,24189642,11165758,99770551,35143485,true,94328,0,true,35,6.328767123287672,2,2,1,2,2,1
702,Generic,https://github.com/mzr/multisweeper-online.git,false,false,false,2,2,1351,0,,,,2,3,JavaScript,31366837,true,true,true,false,1484427298,1653973703,1487154495,"master","Other","","Realtime, multiplayer minesweeper server. NodeJS backend and Angular2 frontend.",2,145,10,8,11,89,364,360,1,362,89,TypeScript,0.4219269102990033,254,0,6675938,10327462,198390723,167023886,true,2456,0,true,4,1.5241379310344827,7,4,1,6,3,1
703,Generic,https://github.com/nadakourkmas/react-o-graph.git,false,false,false,0,0,2664,17,,,,0,1,JavaScript,77445650,true,true,true,false,1585935377,1585935473,1651220195,"master","","","React component visualizer ",20,114,6,6,7,51,204,200,0,200,51,JavaScript,0.5819477434679335,245,0,16588138,14612568,80403867,2958217,false,18076,0,true,35,8.157894736842104,4,3,2,4,3,2
704,Generic,https://github.com/naot-shio/vocab-app-firebase-frontend.git,false,false,false,0,0,19492,19,,,,1,1,JavaScript,94414715,true,true,true,false,1559640648,1566442245,1654050487,"master","","","",39,301,3,2,4,101,621,610,0,610,101,JavaScript,0.8591983556012333,836,0,12428337,5513502,94542610,127895,false,17536,0,true,35,5.877076411960133,3,1,1,2,2,1
705,Generic,https://github.com/nathanlytang/inhabit.git,false,false,false,3,3,15238,2,,,,1,1,JavaScript,80337741,true,true,true,false,1573800364,1638474890,1654138107,"master","MIT License","","📅 A to-do app built in the Electron framework.  Built to be a sleek interface, reflecting the beauty of modern computing.",3,185,7,6,8,853,452,175,0,175,853,Other,0.628695652173913,723,0,7765299,8989881,80378054,40313,false,21034,0,true,35,8.745945945945946,4,3,2,4,2,1
706,Generic,https://github.com/nativoplatform/nativosdk-reactnative-sampleapp.git,false,false,false,0,0,9411,0,,,,1,5,JavaScript,52103283,true,true,true,false,1567194781,1620862269,1621541070,"master","","","NativoSDK ReactNative Sample App",3,162,3,3,4,134,356,343,0,343,134,JavaScript,0.4961154273029967,447,0,10355911,10067467,85419441,33316158,true,1021,0,true,8,6.672839506172839,3,2,1,3,2,1
707,Generic,https://github.com/naveteam/saturn.git,false,false,false,28,28,8887,28,,,,16,14,JavaScript,97353320,true,true,false,true,1561276633,1648047737,1652728437,"refactor-v2","MIT License","https://saturn.nave.rs","Repositório de componentes React baseado no design system da Nave.",27,856,63,44,64,713,912,905,1,907,713,Other,0.6837051680316295,2421,0,9117507,1933016,98803322,1450002,false,3256,0,true,35,3.649532710280374,39,19,7,36,17,5
708,Generic,https://github.com/nebur395/anisclo.git,false,false,false,0,0,9105,0,,,,0,3,JavaScript,100444224,true,true,true,false,1489445296,1589889525,1589889544,"master","MIT License","","",1,500,4,4,5,2169,2499,920,208,1337,2169,JavaScript,0.7130477841049765,2880,0,93371974,3186151,164733154,64288930,false,13933,0,true,35,3.58,3,2,1,3,1,1
709,Generic,https://github.com/netliferesearch/hdir-frontend.git,false,false,false,0,0,8369,4,,,,0,3,JavaScript,117966744,true,true,true,false,1536154449,1641560358,1654121327,"test","MIT License","","Demo: https://hdir-frontend.netlify.com",13,2928,17,14,18,1013,3640,3632,0,3632,1013,JavaScript,0.5672401620155327,15265,0,4423090,565125,118023936,57192,false,69901,0,true,35,10.136612021857923,8,5,3,6,3,2
710,Generic,https://github.com/voax/quizzer.git,false,false,false,11,11,2562,0,,,,1,3,JavaScript,62108221,true,true,true,false,1583753211,1651178677,1632916236,"master","MIT License","","🍻 A pub quiz web application built using the MERN stack with websockets for near real-time quiz action",3,229,10,7,11,178,557,554,0,554,178,JavaScript,0.6945812807881774,846,0,21579223,7161913,83381547,21273326,false,30588,0,true,35,1.794759825327511,6,4,2,6,3,2
711,Generic,https://github.com/ngohungphuc/mobile-development.git,false,false,false,8,8,207166,1,,,,1,1,JavaScript,145708762,true,true,true,false,1488530004,1645726382,1634240515,"master","","","Mobile development with Ionic, React Native, Xamarin, Native Script, Swift, Flutter",1,738,2,2,3,4166,1238,1186,3,1192,4166,Other,0.6727240014393667,3739,0,33567837,2217423,165646657,19937895,false,189290,0,true,13,12.880758807588077,1,1,1,1,1,1
712,Generic,https://github.com/nhutnh95/demo-res.git,false,false,false,0,0,7201,12,,,,0,1,JavaScript,151224416,true,true,true,false,1575618459,1575618646,1652916000,"master","GNU Affero General Public License v3.0","","",18,732,35,30,41,842,1813,1791,0,1791,842,Other,0.45341993099249034,2234,0,33081314,2261171,152486950,1262534,false,38688,0,true,35,5.450819672131147,16,6,2,9,5,2
713,Generic,https://github.com/nibble-network/pool.git,false,false,false,0,0,1014,0,,,,1,1,JavaScript,191082335,true,true,true,false,1590751813,1590752208,1590752206,"master","GNU General Public License v2.0","","",1,929,52,27,53,239,1654,1653,0,1653,239,Other,0.45787067276290006,1402,0,104908024,1714173,254508698,63426363,false,13504,0,true,6,4.118406889128095,23,7,2,14,5,1
714,Generic,https://github.com/nicmosc/js-yaml.git,false,false,false,1,1,3768,6,,,,0,2,JavaScript,325654780,true,true,true,false,1581678450,1582034006,1643296877,"master","MIT License","","",8,1234,71,51,72,2833,2108,1842,0,1842,2833,Other,0.6204671173939766,4038,0,19120942,1332763,336536457,10881677,false,14289,0,true,35,7.661264181523501,14,3,2,4,2,1
715,Generic,https://github.com/nielsaudoor/exiuma.git,false,false,false,1,1,885,9,,,,0,2,JavaScript,88076926,true,true,true,false,1561395904,1611138238,1649472928,"master","","","",10,118,5,4,6,56,240,239,0,239,56,JavaScript,0.6955128205128205,217,0,21618970,14098059,92782557,4705631,false,7990,0,true,35,7.788135593220339,4,2,1,3,2,1
716,Generic,https://github.com/nike-clone-sdc-dr-oettenger/bryan-you-may-like.git,false,false,false,0,0,8600,14,,,,0,1,JavaScript,78927259,true,true,true,false,1569554006,1573922917,1644676755,"master","","","",23,127,6,4,7,788,673,671,0,671,788,C,0.48527048741296197,906,0,15484359,13052990,88429085,9501826,false,196933,0,true,35,5.6141732283464565,4,3,2,3,2,2
717,Generic,https://github.com/nils-emil/resto-order-api.git,false,false,false,0,0,874,1,,,,0,0,JavaScript,61326074,true,true,false,false,1559947400,1621273486,1621273483,"master","","","This will be a a application for ordering food, drinks etc in a bar. Coming to bars near you soon.",3,116,4,3,5,1106,662,650,0,650,1106,Other,0.6173361522198731,1752,0,14768766,14098030,94242156,32916082,true,1421,0,true,35,5.362068965517241,2,2,1,3,2,1
718,Generic,https://github.com/niravpatel129/todo-list-challenge.git,false,false,false,0,0,6109,23,,,,0,1,JavaScript,44389701,true,true,true,false,1583275273,1583935198,1627644163,"master","","","code challenge to build a front-end todolist!",24,27,2,2,3,27,53,45,0,45,27,Other,0.8021978021978022,73,0,9581858,62601698,70924124,26534423,true,14918,0,true,23,19.74074074074074,2,1,1,2,2,1
719,Generic,https://github.com/nmestrada/restaurant-tracker.git,false,false,false,0,0,4105,20,,,,0,1,JavaScript,162796165,true,true,true,false,1587405749,1587406195,1649801949,"master","MIT License","","web application that keeps track of restaurants open near you during Covid-19 lockdown. ",21,289,28,15,29,71,416,0,0,0,71,JavaScript,0.5390995260663507,455,28,20378308,5728479,167172805,4376640,false,11960,0,true,35,7.010380622837371,16,6,2,14,4,2
720,Generic,https://github.com/nodejs/citgm.git,false,false,false,469,469,1132,54,,,,142,37,JavaScript,214499866,true,true,false,false,1437607007,1652978483,1654065298,"main","Other","https://www.npmjs.com/package/citgm","Canary in the Gold Mine",4,928,69,17,70,190,1729,1725,0,1725,190,Other,0.5188987400839944,1112,0,10541716,1782208,216571644,2071778,false,6824,0,true,63,14.137931034482758,31,9,4,19,7,3
721,Generic,https://github.com/nodejs/node.git,false,false,false,87985,87985,833737,1617,,,,23580,2914,JavaScript,419433343,true,true,false,false,1417031831,1654176597,1654175921,"master","Other","https://nodejs.org","Node.js JavaScript runtime :sparkles::turtle::rocket::sparkles:",41,72390,3767,273,3789,94866,318679,103726,196495,500008,94866,JavaScript,0.3708725516207418,440324,1,1629640,22851,419438386,5043,false,9223193,0,true,66,20.88846525763227,1919,192,20,76,26,7
722,Generic,https://github.com/nodejs/wasi.git,false,true,false,32,32,336219,2,,,,9,72,JavaScript,338274593,true,true,false,false,1565470976,1653336589,1573017123,"wasi","Other","","Node.js fork for WASI development",1,28527,3055,212,3070,73503,212674,88,0,88,73503,JavaScript,0.3371932024910126,217232,0,1629640,55143,419437372,81162779,true,6335101,0,true,63,20.815192624531146,1628,124,14,38,13,4
723,Generic,https://github.com/noetinger/project-3.git,false,false,false,1,1,25060,29,,,,2,2,JavaScript,86335185,true,true,true,false,1567727882,1589527363,1654063068,"develop","","","Project-3 Repo",36,201,9,5,10,31478,16256,2425,261,2949,31478,JavaScript,0.6209431268780907,78730,0,12276861,8270315,86450777,115592,false,24911,0,true,35,5.9054726368159205,6,4,2,5,4,2
724,Generic,https://github.com/npbit/rekoui.git,false,false,false,4,4,3689,22,,,,4,0,JavaScript,93292471,true,true,true,false,1560763956,1569903387,1654052098,"master","","https://rekoui.netlify.com","Frontend for Rekognition | GSoC'19",20,143,2,2,3,114,309,301,0,301,114,JavaScript,0.8209255533199196,408,0,14322668,11648254,93419023,126552,false,17099,0,true,35,7.685314685314685,2,1,1,2,1,1
725,Generic,https://github.com/npeters52/thought-cosmonaut.git,false,false,false,0,0,23121,0,,,,0,0,JavaScript,60325925,true,true,true,false,1488940145,1555649926,1549266394,"master","","https://thoughtcosmonaut.com/","Blog website made in Django framework with Python. Production web application is hosted on a Ubuntu cloud instance served by Nginx and Gunicorn",16,1220,5,6,6,1486,2032,1184,655,2494,1486,JavaScript,0.3501825869690563,1822,0,23995060,1270932,165238242,104912317,true,28754,0,true,8,7.750819672131148,1,1,1,4,2,1
726,Generic,https://github.com/nrgxnat/xnat-desktop-client.git,false,false,false,1,1,126897,14,,,,0,5,JavaScript,136190170,true,true,true,false,1570558584,1621761299,1653517959,"master","","","",32,455,6,6,7,558,1126,1125,0,1125,558,Other,0.46519337016574586,1684,0,15990165,3642110,136850855,660685,false,20132,0,true,35,11.063736263736264,4,2,1,3,1,1
727,Generic,https://github.com/nuganuga/protfolio.git,false,false,false,0,0,4158,17,,,,0,1,JavaScript,107881682,true,true,true,false,1562494086,1562494696,1649473690,"master","","","",18,37,4,4,5,138,185,0,0,0,138,JavaScript,0.5450819672131147,266,2,29222564,45818714,112586651,4704969,false,13888,0,true,35,16.62162162162162,3,2,2,3,1,1
728,Generic,https://github.com/numbas/numbas-lti-provider.git,false,false,false,7,7,8974,82,,,,12,6,JavaScript,191456463,true,true,true,false,1462216127,1653128566,1653556823,"master","Other","","An LTI tool provider to run Numbas exams",9,703,9,8,10,543,1513,1501,1,1504,543,Python,0.3391329991153052,1150,0,10724768,2355494,192078347,621884,false,40395,0,true,35,16.174964438122334,1,1,1,1,1,1
729,Generic,https://github.com/nv121/docusign.git,false,false,false,0,0,5606,3,,,,0,1,JavaScript,194250715,true,true,true,false,1585658579,1585659537,1628746273,"master","MIT License","","Implement DocuSign Api ",4,520,26,22,28,2779,5981,5974,0,5974,2779,HTML,0.48555308599760644,5680,0,36574084,3138239,219683147,25432432,false,122026,0,true,35,5.7846153846153845,13,5,2,7,5,3
730,Generic,https://github.com/nwutils/create-desktop-shortcuts.git,false,false,false,33,33,308,1,,,,7,4,JavaScript,89594158,true,true,true,false,1564255720,1652715987,1653849884,"main","MIT License","https://nwutils.io","Easy API to create desktop shortcuts with Node",2,152,4,4,5,34,257,257,0,257,34,JavaScript,0.5896103896103896,227,0,11746460,10952648,89922950,328792,false,9863,0,true,35,6.447368421052632,3,2,1,2,2,1
731,Generic,https://github.com/nyurak/ohif-extension.git,false,false,false,0,0,84330,23,,,,3,2,JavaScript,209347168,true,true,true,false,1574709790,1574710154,1654073827,"extension","MIT License","","",26,3213,64,38,65,5908,11125,9,0,9,5908,JavaScript,0.5457799381352187,12351,1,12455668,514967,209451999,104831,false,49838,0,true,35,10.6125116713352,21,8,3,16,5,2
732,Generic,https://github.com/o0maikeru0o/wawa-melon.git,false,false,false,0,0,1470,17,,,,0,1,JavaScript,87362552,true,true,true,false,1566499121,1571865260,1649475213,"master","","","A micro service options picker panel for clothing items powered by ElasticSearch",23,219,8,3,9,50,133,129,1,131,50,Other,0.6793349168646081,286,0,21671840,7566400,92066017,4703465,false,11479,0,true,35,3.6575342465753424,3,2,1,6,3,1
733,Generic,https://github.com/obozhe/obozhe.github.io.git,false,false,false,0,0,718045,0,,,,0,1,JavaScript,75079254,true,true,true,true,1546879017,1621958446,1621958443,"master","","","",1,165,2,3,3,2851,428,411,0,411,2851,Other,0.795901179112858,2835,0,35153527,9889990,107299433,32220179,false,18987,0,true,8,7.406060606060606,2,1,1,2,2,1
734,Generic,https://github.com/ocenting/prodigy.git,false,false,false,0,0,5772,29,,,,0,2,JavaScript,79209918,true,true,true,false,1585326961,1585327010,1648288176,"master","Mozilla Public License 2.0","","",30,489,11,3,12,191,560,558,0,558,191,JavaScript,0.4551526717557252,477,0,18015272,3377640,85100428,5890510,false,11721,0,true,35,3.895705521472393,7,4,2,7,4,2
735,Generic,https://github.com/ocranbillions/xyz.git,false,false,false,0,0,2985,17,,,,0,0,JavaScript,118244437,true,true,true,false,1562246586,1573561929,1649473636,"develop","","","",48,185,16,10,17,469,967,941,0,941,469,JavaScript,0.652615144418423,836,1,24014404,8964531,122949489,4705052,false,10710,0,true,35,4.9135135135135135,10,6,2,9,6,3
736,Generic,https://github.com/oisinnolan/an-scealai.git,false,false,false,2,2,338146,38,,,,0,6,JavaScript,96111944,true,true,true,false,1558705219,1646064705,1654120605,"master","GNU General Public License v3.0","","An Scéalaí is an open-source online learning platform for teachers and students of the Irish language.",172,2630,12,9,13,70837,33903,19652,287,20286,70837,JavaScript,0.38272969596481227,66479,0,8387934,629184,96166066,54122,false,86991,0,true,35,11.52851711026616,6,3,1,4,3,2
