project_id,year,chain_length,frequency
747317,2017,1,55
747317,2019,1,55
747317,2020,1,55
747339,2010,1,14
747339,2010,2,3
747339,2011,1,71
747339,2011,2,5
747339,2011,3,1
747339,2012,1,124
747339,2012,2,8
747339,2012,3,2
747339,2013,1,124
747339,2013,2,8
747339,2013,3,2
747463,2010,1,1499
747463,2010,2,83
747463,2010,3,14
747463,2010,5,1
747463,2010,7,1
747463,2011,1,2485
747463,2011,2,150
747463,2011,3,42
747463,2011,4,1
747463,2011,5,1
747463,2011,7,1
747463,2012,1,3006
747463,2012,2,190
747463,2012,3,42
747463,2012,4,1
747463,2012,7,1
747463,2013,1,3241
747463,2013,2,183
747463,2013,3,43
747463,2013,4,1
747463,2013,7,1
747463,2014,1,3239
747463,2014,2,183
747463,2014,3,43
747463,2014,4,1
747463,2014,7,1
747468,2009,1,1256
747468,2009,2,209
747468,2009,3,93
747468,2009,4,113
747468,2009,5,4
747468,2010,1,1256
747468,2010,2,209
747468,2010,3,93
747468,2010,4,113
747468,2010,5,4
747468,2011,1,1303
747468,2011,2,219
747468,2011,3,93
747468,2011,4,111
747468,2011,5,5
747468,2012,1,1303
747468,2012,2,219
747468,2012,3,93
747468,2012,4,111
747468,2012,5,5
747468,2013,1,1257
747468,2013,2,219
747468,2013,3,78
747468,2013,4,106
747468,2013,5,5
747468,2014,1,1313
747468,2014,2,218
747468,2014,3,78
747468,2014,4,106
747468,2014,5,5
747468,2020,1,1313
747468,2020,2,218
747468,2020,3,78
747468,2020,4,106
747468,2020,5,5
747488,2009,1,452
747488,2009,2,28
747488,2009,3,1
747488,2010,1,701
747488,2010,2,70
747488,2010,3,7
747488,2010,4,5
747488,2011,1,794
747488,2011,2,77
747488,2011,3,9
747488,2011,4,6
747488,2012,1,780
747488,2012,2,74
747488,2012,3,8
747488,2012,4,6
747488,2013,1,780
747488,2013,2,74
747488,2013,3,8
747488,2013,4,6
747530,2007,1,28787
747530,2007,2,988
747530,2007,3,143
747530,2007,4,15
747530,2007,5,1
747530,2007,6,1
747530,2008,1,34142
747530,2008,2,1229
747530,2008,3,187
747530,2008,4,22
747530,2008,5,1
747530,2008,6,1
747530,2009,1,37872
747530,2009,2,1414
747530,2009,3,196
747530,2009,4,27
747530,2009,5,1
747530,2009,6,1
747530,2010,1,41468
747530,2010,2,1705
747530,2010,3,241
747530,2010,4,28
747530,2010,5,1
747530,2010,6,1
747530,2011,1,48414
747530,2011,2,2014
747530,2011,3,331
747530,2011,4,49
747530,2011,5,12
747530,2011,6,4
747530,2011,7,1
747530,2012,1,41581
747530,2012,2,1763
747530,2012,3,304
747530,2012,4,41
747530,2012,5,9
747530,2012,6,1
747530,2013,1,45942
747530,2013,2,1990
747530,2013,3,354
747530,2013,4,47
747530,2013,5,12
747530,2013,6,2
747530,2013,7,1
747530,2013,9,1
747530,2013,16,1
747530,2014,1,54272
747530,2014,2,2329
747530,2014,3,419
747530,2014,4,64
747530,2014,5,24
747530,2014,6,8
747530,2014,7,3
747530,2014,8,1
747530,2014,11,1
747530,2014,15,1
747530,2014,17,1
747530,2015,1,54729
747530,2015,2,2360
747530,2015,3,429
747530,2015,4,69
747530,2015,5,24
747530,2015,6,12
747530,2015,7,2
747530,2015,8,1
747530,2015,11,1
747530,2015,15,1
747530,2015,17,1
747530,2016,1,56418
747530,2016,2,2439
747530,2016,3,444
747530,2016,4,72
747530,2016,5,24
747530,2016,6,12
747530,2016,7,2
747530,2016,8,1
747530,2016,11,1
747530,2016,12,1
747530,2016,15,1
747530,2016,17,1
747530,2017,1,86775
747530,2017,2,2572
747530,2017,3,455
747530,2017,4,74
747530,2017,5,27
747530,2017,6,14
747530,2017,7,2
747530,2017,8,1
747530,2017,11,1
747530,2017,12,1
747530,2017,15,1
747530,2017,17,1
747530,2018,1,86975
747530,2018,2,2558
747530,2018,3,459
747530,2018,4,81
747530,2018,5,28
747530,2018,6,14
747530,2018,7,2
747530,2018,8,1
747530,2018,11,1
747530,2018,12,1
747530,2018,15,2
747530,2018,17,1
747530,2019,1,90420
747530,2019,2,3089
747530,2019,3,553
747530,2019,4,99
747530,2019,5,30
747530,2019,6,16
747530,2019,7,2
747530,2019,8,1
747530,2019,11,1
747530,2019,12,1
747530,2019,15,2
747530,2019,17,1
747530,2020,1,90377
747530,2020,2,3049
747530,2020,3,529
747530,2020,4,97
747530,2020,5,24
747530,2020,6,15
747530,2020,7,2
747530,2020,8,1
747530,2020,9,1
747530,2020,11,1
747530,2020,12,1
747530,2020,15,2
747530,2020,17,1
747530,2021,1,90158
747530,2021,2,3038
747530,2021,3,519
747530,2021,4,95
747530,2021,5,24
747530,2021,6,15
747530,2021,7,2
747530,2021,8,1
747530,2021,11,1
747530,2021,12,1
747530,2021,15,2
747530,2021,17,1
747555,2010,1,467
747555,2010,2,31
747555,2010,3,5
747555,2010,4,3
747555,2010,5,1
747555,2010,6,1
747555,2011,1,1011
747555,2011,2,53
747555,2011,3,4
747555,2011,4,2
747555,2011,5,1
747555,2012,1,894
747555,2012,2,42
747555,2012,3,2
747555,2012,4,2
747555,2012,7,2
747555,2013,1,894
747555,2013,2,42
747555,2013,3,2
747555,2013,4,2
747555,2013,7,2
747555,2014,1,899
747555,2014,2,42
747555,2014,3,2
747555,2014,4,2
747555,2014,7,2
747555,2015,1,623
747555,2015,2,18
747555,2015,4,2
747555,2015,7,2
747555,2016,1,623
747555,2016,2,18
747555,2016,4,2
747555,2016,7,2
747761,2011,1,839
747761,2011,2,54
747761,2011,3,6
747761,2011,4,4
747761,2011,8,2
747761,2011,14,1
747761,2012,1,1040
747761,2012,2,61
747761,2012,3,14
747761,2012,4,9
747761,2012,5,1
747761,2012,6,2
747761,2012,8,3
747761,2012,14,1
747761,2013,1,1745
747761,2013,2,71
747761,2013,3,7
747761,2013,4,1
747761,2014,1,3194
747761,2014,2,140
747761,2014,3,8
747761,2014,4,1
747761,2015,1,3377
747761,2015,2,148
747761,2015,3,8
747761,2015,4,1
747761,2016,1,3411
747761,2016,2,154
747761,2016,3,8
747761,2016,4,2
747761,2017,1,3412
747761,2017,2,161
747761,2017,3,8
747761,2017,4,2
747761,2018,1,3508
747761,2018,2,155
747761,2018,3,15
747761,2018,4,2
747761,2020,1,3502
747761,2020,2,151
747761,2020,3,15
747761,2020,4,2
747772,2006,1,6691
747772,2006,2,188
747772,2006,3,3
747772,2006,4,7
747772,2006,5,1
747772,2006,6,2
747772,2006,12,2
747772,2007,1,8017
747772,2007,2,358
747772,2007,3,10
747772,2007,4,11
747772,2007,5,3
747772,2007,6,9
747772,2007,7,1
747772,2007,12,2
747772,2008,1,8617
747772,2008,2,372
747772,2008,3,14
747772,2008,4,12
747772,2008,5,3
747772,2008,6,9
747772,2008,7,1
747772,2008,12,2
747772,2009,1,6461
747772,2009,2,243
747772,2009,3,9
747772,2009,4,9
747772,2009,5,2
747772,2009,6,7
747772,2009,7,1
747772,2009,12,2
747772,2010,1,8683
747772,2010,2,385
747772,2010,3,14
747772,2010,4,12
747772,2010,5,3
747772,2010,6,9
747772,2010,7,1
747772,2010,12,2
747772,2011,1,8743
747772,2011,2,384
747772,2011,3,14
747772,2011,4,12
747772,2011,5,3
747772,2011,6,9
747772,2011,7,1
747772,2011,12,2
747772,2012,1,8914
747772,2012,2,390
747772,2012,3,17
747772,2012,4,12
747772,2012,5,3
747772,2012,6,9
747772,2012,7,1
747772,2012,12,2
747772,2013,1,8915
747772,2013,2,390
747772,2013,3,17
747772,2013,4,12
747772,2013,5,3
747772,2013,6,9
747772,2013,7,1
747772,2013,12,2
747772,2014,1,7850
747772,2014,2,290
747772,2014,3,17
747772,2014,4,12
747772,2014,5,3
747772,2014,6,9
747772,2014,7,1
747772,2014,12,2
747772,2015,1,7872
747772,2015,2,290
747772,2015,3,17
747772,2015,4,12
747772,2015,5,3
747772,2015,6,9
747772,2015,7,1
747772,2015,12,2
747772,2016,1,8385
747772,2016,2,330
747772,2016,3,17
747772,2016,4,12
747772,2016,5,3
747772,2016,6,9
747772,2016,7,1
747772,2016,8,1
747772,2016,12,2
747772,2019,1,8385
747772,2019,2,330
747772,2019,3,17
747772,2019,4,12
747772,2019,5,3
747772,2019,6,9
747772,2019,7,1
747772,2019,8,1
747772,2019,12,2
747772,2020,1,8385
747772,2020,2,330
747772,2020,3,17
747772,2020,4,12
747772,2020,5,3
747772,2020,6,9
747772,2020,7,1
747772,2020,8,1
747772,2020,12,2
747786,2010,1,1658
747786,2010,2,25
747786,2010,3,4
747786,2011,1,1922
747786,2011,2,26
747786,2011,3,6
747786,2012,1,1936
747786,2012,2,26
747786,2012,3,7
747786,2013,1,20
747786,2013,3,2
747814,2012,1,65
747814,2012,2,2
747814,2013,1,65
747814,2013,2,2
747814,2014,1,74
747814,2014,2,4
747870,2005,1,1917
747870,2005,2,56
747870,2005,3,5
747870,2006,1,9954
747870,2006,2,515
747870,2006,3,33
747870,2006,4,7
747870,2007,1,40266
747870,2007,2,1224
747870,2007,3,134
747870,2007,4,14
747870,2007,5,1
747870,2008,1,44701
747870,2008,2,1396
747870,2008,3,143
747870,2008,4,13
747870,2008,5,1
747870,2009,1,49631
747870,2009,2,1548
747870,2009,3,173
747870,2009,4,24
747870,2009,5,11
747870,2009,6,1
747870,2009,12,1
747870,2010,1,28323
747870,2010,2,1292
747870,2010,3,172
747870,2010,4,18
747870,2010,5,11
747870,2010,6,1
747870,2010,12,1
747870,2011,1,46356
747870,2011,2,3089
747870,2011,3,537
747870,2011,4,90
747870,2011,5,40
747870,2011,6,12
747870,2011,7,2
747870,2011,8,8
747870,2011,9,4
747870,2011,16,2
747870,2011,49,1
747870,2012,1,43970
747870,2012,2,3315
747870,2012,3,690
747870,2012,4,169
747870,2012,5,40
747870,2012,6,6
747870,2012,7,7
747870,2012,8,5
747870,2012,10,1
747870,2012,12,2
747870,2012,16,1
747870,2013,1,47970
747870,2013,2,3845
747870,2013,3,883
747870,2013,4,186
747870,2013,5,71
747870,2013,6,19
747870,2013,7,9
747870,2013,8,7
747870,2013,9,2
747870,2013,10,3
747870,2013,12,2
747870,2013,14,1
747870,2013,16,2
747870,2014,1,51052
747870,2014,2,3944
747870,2014,3,915
747870,2014,4,205
747870,2014,5,84
747870,2014,6,29
747870,2014,7,17
747870,2014,8,13
747870,2014,9,7
747870,2014,10,3
747870,2014,12,2
747870,2014,13,1
747870,2014,14,1
747870,2014,16,2
747870,2015,1,50403
747870,2015,2,3940
747870,2015,3,910
747870,2015,4,205
747870,2015,5,84
747870,2015,6,29
747870,2015,7,17
747870,2015,8,13
747870,2015,9,7
747870,2015,10,3
747870,2015,12,2
747870,2015,13,1
747870,2015,14,1
747870,2015,16,2
747870,2016,1,50490
747870,2016,2,3953
747870,2016,3,910
747870,2016,4,209
747870,2016,5,84
747870,2016,6,29
747870,2016,7,17
747870,2016,8,13
747870,2016,9,7
747870,2016,10,3
747870,2016,12,2
747870,2016,13,1
747870,2016,14,1
747870,2016,16,2
747870,2017,1,54917
747870,2017,2,4552
747870,2017,3,1065
747870,2017,4,230
747870,2017,5,93
747870,2017,6,32
747870,2017,7,22
747870,2017,8,14
747870,2017,9,7
747870,2017,10,3
747870,2017,12,2
747870,2017,13,1
747870,2017,14,1
747870,2017,16,2
747870,2018,1,55853
747870,2018,2,4679
747870,2018,3,1077
747870,2018,4,236
747870,2018,5,94
747870,2018,6,36
747870,2018,7,22
747870,2018,8,15
747870,2018,9,7
747870,2018,10,4
747870,2018,12,2
747870,2018,13,1
747870,2018,14,1
747870,2018,16,2
747870,2019,1,60351
747870,2019,2,5558
747870,2019,3,1181
747870,2019,4,280
747870,2019,5,97
747870,2019,6,43
747870,2019,7,19
747870,2019,8,18
747870,2019,9,7
747870,2019,10,4
747870,2019,11,1
747870,2019,12,2
747870,2019,14,1
747870,2019,16,4
747870,2019,19,1
747870,2019,25,1
747870,2020,1,62570
747870,2020,2,5836
747870,2020,3,1250
747870,2020,4,377
747870,2020,5,130
747870,2020,6,60
747870,2020,7,28
747870,2020,8,26
747870,2020,9,18
747870,2020,10,8
747870,2020,11,1
747870,2020,12,2
747870,2020,14,1
747870,2020,16,4
747870,2020,19,1
747870,2020,25,1
747870,2021,1,65411
747870,2021,2,6073
747870,2021,3,1324
747870,2021,4,386
747870,2021,5,137
747870,2021,6,61
747870,2021,7,28
747870,2021,8,32
747870,2021,9,31
747870,2021,10,20
747870,2021,11,3
747870,2021,12,2
747870,2021,14,1
747870,2021,16,4
747870,2021,19,1
747870,2021,25,1
747897,2012,1,126
747897,2012,2,3
747897,2013,1,163
747897,2013,2,2
747897,2013,3,1
747897,2014,1,163
747897,2014,2,2
747897,2014,3,1
747897,2015,1,163
747897,2015,2,2
747897,2015,3,1
747959,2012,1,8459
747959,2012,2,2040
747959,2012,3,181
747959,2012,4,35
747959,2012,5,24
747959,2012,6,16
747959,2012,7,8
747959,2012,8,2
747959,2012,9,3
747959,2012,11,1
747959,2012,13,3
747959,2012,15,1
747959,2012,17,1
747959,2013,1,12753
747959,2013,2,3138
747959,2013,3,219
747959,2013,4,65
747959,2013,5,32
747959,2013,6,25
747959,2013,7,25
747959,2013,8,30
747959,2013,9,8
747959,2013,10,11
747959,2013,11,5
747959,2013,12,6
747959,2013,13,7
747959,2013,14,5
747959,2013,15,3
747959,2013,16,3
747959,2013,17,4
747959,2013,18,3
747959,2013,19,3
747959,2013,20,1
747959,2013,21,4
747959,2013,22,3
747959,2013,23,1
747959,2013,24,1
747959,2013,27,1
747959,2013,28,3
747959,2013,30,1
747959,2013,32,2
747959,2013,37,1
747959,2013,41,1
747959,2013,62,1
747959,2014,1,17595
747959,2014,2,2883
747959,2014,3,223
747959,2014,4,94
747959,2014,5,37
747959,2014,6,22
747959,2014,7,36
747959,2014,8,32
747959,2014,9,9
747959,2014,10,17
747959,2014,11,10
747959,2014,12,13
747959,2014,13,18
747959,2014,14,11
747959,2014,15,5
747959,2014,16,6
747959,2014,17,4
747959,2014,18,6
747959,2014,19,4
747959,2014,20,6
747959,2014,21,4
747959,2014,22,4
747959,2014,23,4
747959,2014,24,1
747959,2014,25,4
747959,2014,26,1
747959,2014,28,4
747959,2014,30,1
747959,2014,31,2
747959,2014,32,3
747959,2014,35,1
747959,2014,36,1
747959,2014,38,1
747959,2014,39,1
747959,2014,41,1
747959,2014,42,1
747959,2014,49,1
747959,2014,52,1
747959,2014,53,1
747959,2014,63,1
747959,2014,73,1
747959,2015,1,41120
747959,2015,2,6877
747959,2015,3,576
747959,2015,4,271
747959,2015,5,46
747959,2015,6,19
747959,2015,7,9
747959,2015,8,12
747959,2015,9,7
747959,2015,10,4
747959,2015,11,5
747959,2015,12,1
747959,2015,13,2
747959,2015,14,1
747959,2015,15,2
747959,2015,17,1
747959,2015,19,2
747959,2015,20,1
747959,2015,21,2
747959,2015,28,1
747959,2015,32,1
747959,2015,63,1
747959,2015,324,1
747959,2016,1,57583
747959,2016,2,8642
747959,2016,3,999
747959,2016,4,453
747959,2016,5,86
747959,2016,6,26
747959,2016,7,11
747959,2016,8,22
747959,2016,9,9
747959,2016,10,9
747959,2016,11,4
747959,2016,13,2
747959,2016,14,1
747959,2016,15,2
747959,2016,16,1
747959,2016,17,1
747959,2016,19,1
747959,2016,20,2
747959,2016,21,2
747959,2016,28,1
747959,2016,32,1
747959,2016,63,1
747959,2016,366,1
747959,2017,1,58094
747959,2017,2,10271
747959,2017,3,1219
747959,2017,4,607
747959,2017,5,134
747959,2017,6,50
747959,2017,7,18
747959,2017,8,20
747959,2017,9,9
747959,2017,10,15
747959,2017,11,3
747959,2017,13,2
747959,2017,14,3
747959,2017,15,2
747959,2017,17,2
747959,2017,20,3
747959,2017,21,1
747959,2017,25,1
747959,2017,28,2
747959,2017,32,1
747959,2017,63,1
747959,2017,411,1
747959,2018,1,64543
747959,2018,2,11414
747959,2018,3,1419
747959,2018,4,934
747959,2018,5,165
747959,2018,6,79
747959,2018,7,26
747959,2018,8,26
747959,2018,9,11
747959,2018,10,14
747959,2018,11,6
747959,2018,12,1
747959,2018,13,2
747959,2018,14,3
747959,2018,15,2
747959,2018,17,1
747959,2018,20,3
747959,2018,21,1
747959,2018,25,1
747959,2018,28,2
747959,2018,32,1
747959,2018,63,1
747959,2019,1,61176
747959,2019,2,9590
747959,2019,3,1428
747959,2019,4,931
747959,2019,5,163
747959,2019,6,61
747959,2019,7,18
747959,2019,8,20
747959,2019,9,9
747959,2019,10,13
747959,2019,11,2
747959,2019,12,1
747959,2019,13,2
747959,2019,14,2
747959,2019,20,2
747959,2019,28,2
747959,2020,1,72752
747959,2020,2,10350
747959,2020,3,1966
747959,2020,4,1322
747959,2020,5,1202
747959,2020,6,127
747959,2020,7,52
747959,2020,8,36
747959,2020,9,12
747959,2020,10,13
747959,2020,11,1
747959,2020,12,3
747959,2020,13,2
747959,2020,14,1
747959,2020,17,1
747959,2020,20,2
747959,2020,23,1
747959,2020,28,1
747959,2020,30,1
747959,2020,62,1
747959,2021,1,74760
747959,2021,2,10836
747959,2021,3,2065
747959,2021,4,1438
747959,2021,5,1189
747959,2021,6,139
747959,2021,7,57
747959,2021,8,34
747959,2021,9,16
747959,2021,10,14
747959,2021,11,3
747959,2021,12,3
747959,2021,13,1
747959,2021,17,1
747959,2021,19,1
747959,2021,20,2
747959,2021,23,1
747959,2021,24,1
747959,2021,28,1
747959,2021,30,1
747959,2021,62,1
747993,2010,1,36746
747993,2010,2,1021
747993,2010,3,92
747993,2010,4,15
747993,2010,5,16
747993,2010,6,3
747993,2010,7,3
747993,2010,9,3
747993,2010,10,1
747993,2010,13,2
747993,2012,1,36746
747993,2012,2,1021
747993,2012,3,92
747993,2012,4,15
747993,2012,5,16
747993,2012,6,3
747993,2012,7,3
747993,2012,9,3
747993,2012,10,1
747993,2012,13,2
747993,2013,1,36746
747993,2013,2,1021
747993,2013,3,92
747993,2013,4,15
747993,2013,5,16
747993,2013,6,3
747993,2013,7,3
747993,2013,9,3
747993,2013,10,1
747993,2013,13,2
748022,2013,1,635
748022,2013,2,24
748022,2013,3,2
748022,2016,1,635
748022,2016,2,24
748022,2016,3,2
748022,2017,1,635
748022,2017,2,24
748022,2017,3,2
748103,2010,1,161
748103,2010,2,10
748145,2009,1,3782
748145,2009,2,400
748145,2009,3,88
748145,2009,4,5
748145,2010,1,3383
748145,2010,2,350
748145,2010,3,82
748145,2010,4,3
748145,2011,1,3383
748145,2011,2,350
748145,2011,3,82
748145,2011,4,3
748145,2012,1,3181
748145,2012,2,286
748145,2012,3,79
748145,2012,4,13
748169,2012,1,524
748169,2012,2,79
748169,2012,3,14
748169,2012,4,2
748169,2012,5,1
748169,2012,6,1
748169,2012,12,1
748169,2013,1,76
748169,2013,2,5
748169,2014,1,529
748169,2014,2,94
748169,2014,3,14
748169,2014,4,2
748169,2014,5,1
748169,2014,6,1
748169,2014,7,1
748169,2014,12,1
748188,2009,1,430
748188,2009,2,29
748188,2009,3,1
748188,2010,1,1104
748188,2010,2,94
748188,2010,3,38
748188,2010,4,3
748188,2010,5,1
748188,2011,1,1565
748188,2011,2,106
748188,2011,3,38
748188,2011,4,3
748188,2011,5,1
748264,2011,1,890
748264,2011,2,13
748264,2011,3,3
748264,2011,5,2
748264,2011,16,1
748264,2011,31,1
748264,2011,161,1
748264,2012,1,1208
748264,2012,2,17
748264,2012,3,4
748264,2012,5,4
748264,2012,16,2
748264,2012,31,2
748264,2012,161,2
748264,2013,1,1880
748264,2013,2,16
748264,2013,3,3
748264,2013,5,6
748264,2013,16,3
748264,2013,31,3
748264,2013,161,3
748264,2014,1,1978
748264,2014,2,22
748264,2014,3,3
748264,2014,5,6
748264,2014,16,3
748264,2014,31,3
748264,2014,161,3
748264,2015,1,2000
748264,2015,2,22
748264,2015,3,3
748264,2015,5,6
748264,2015,16,3
748264,2015,31,3
748264,2015,161,3
748264,2016,1,2021
748264,2016,2,22
748264,2016,3,3
748264,2016,5,6
748264,2016,16,3
748264,2016,31,3
748264,2016,161,3
748264,2017,1,2387
748264,2017,2,30
748264,2017,3,5
748264,2017,5,6
748264,2017,16,3
748264,2017,31,3
748264,2017,161,3
748264,2018,1,2333
748264,2018,2,30
748264,2018,3,5
748264,2018,5,6
748264,2018,16,3
748264,2018,31,3
748264,2018,161,3
748264,2019,1,2351
748264,2019,2,35
748264,2019,3,5
748264,2019,5,6
748264,2019,16,3
748264,2019,31,3
748264,2019,161,3
748264,2020,1,2854
748264,2020,2,41
748264,2020,3,5
748264,2020,5,6
748264,2020,16,3
748264,2020,31,3
748264,2020,161,3
748264,2021,1,2878
748264,2021,2,43
748264,2021,3,5
748264,2021,5,6
748264,2021,16,3
748264,2021,31,3
748264,2021,161,3
748279,2012,1,58
748279,2012,2,11
748279,2013,1,58
748279,2013,2,11
748279,2014,1,57
748279,2014,2,11
748279,2015,1,94
748279,2016,1,57
748279,2016,2,11
748279,2017,1,58
748279,2017,2,11
748279,2020,1,58
748279,2020,2,11
748361,2009,1,123
748361,2009,2,22
748361,2009,4,1
748361,2020,1,123
748361,2020,2,22
748361,2020,4,1
748367,2008,1,3894
748367,2008,2,422
748367,2008,3,49
748367,2008,4,10
748367,2008,5,2
748367,2008,6,1
748367,2008,8,1
748367,2008,9,1
748367,2008,17,1
748367,2009,1,4471
748367,2009,2,501
748367,2009,3,55
748367,2009,4,10
748367,2009,5,2
748367,2009,6,1
748367,2009,8,1
748367,2009,9,1
748367,2009,17,1
748367,2010,1,4113
748367,2010,2,431
748367,2010,3,51
748367,2010,4,14
748367,2010,5,2
748367,2010,6,1
748367,2010,8,1
748367,2010,9,1
748367,2010,12,2
748367,2010,17,1
748367,2011,1,4142
748367,2011,2,434
748367,2011,3,53
748367,2011,4,14
748367,2011,5,2
748367,2011,6,1
748367,2011,8,1
748367,2011,9,1
748367,2011,12,2
748367,2011,17,1
748367,2012,1,4194
748367,2012,2,437
748367,2012,3,53
748367,2012,4,14
748367,2012,5,2
748367,2012,6,1
748367,2012,8,1
748367,2012,9,1
748367,2012,12,2
748367,2012,17,1
748367,2013,1,4206
748367,2013,2,435
748367,2013,3,53
748367,2013,4,14
748367,2013,5,2
748367,2013,6,1
748367,2013,8,1
748367,2013,9,1
748367,2013,12,2
748367,2013,17,1
748367,2014,1,4207
748367,2014,2,435
748367,2014,3,54
748367,2014,4,14
748367,2014,5,2
748367,2014,6,1
748367,2014,8,1
748367,2014,9,1
748367,2014,12,2
748367,2014,17,1
748367,2015,1,4207
748367,2015,2,435
748367,2015,3,54
748367,2015,4,14
748367,2015,5,2
748367,2015,6,1
748367,2015,8,1
748367,2015,9,1
748367,2015,12,2
748367,2015,17,1
748367,2016,1,4207
748367,2016,2,433
748367,2016,3,56
748367,2016,4,15
748367,2016,5,2
748367,2016,6,1
748367,2016,8,1
748367,2016,9,1
748367,2016,12,2
748367,2016,17,1
748370,2009,1,3220
748370,2009,2,186
748370,2009,3,16
748370,2009,4,3
748370,2009,6,2
748370,2010,1,7818
748370,2010,2,641
748370,2010,3,102
748370,2010,4,6
748370,2010,5,2
748370,2010,6,3
748483,2009,1,834
748483,2009,2,25
748483,2010,1,838
748483,2010,2,26
748542,2009,1,19353
748542,2009,2,622
748542,2009,3,120
748542,2009,4,33
748542,2009,5,17
748542,2009,6,7
748542,2009,7,5
748542,2009,8,1
748542,2009,9,4
748542,2009,11,1
748542,2009,15,1
748542,2010,1,23691
748542,2010,2,758
748542,2010,3,129
748542,2010,4,37
748542,2010,5,18
748542,2010,6,9
748542,2010,7,5
748542,2010,8,1
748542,2010,9,4
748542,2010,11,1
748542,2010,15,1
748542,2011,1,34629
748542,2011,2,1533
748542,2011,3,249
748542,2011,4,61
748542,2011,5,31
748542,2011,6,10
748542,2011,7,9
748542,2011,8,1
748542,2011,9,9
748542,2011,11,1
748542,2011,15,1
748542,2012,1,39308
748542,2012,2,1673
748542,2012,3,256
748542,2012,4,61
748542,2012,5,35
748542,2012,6,10
748542,2012,7,8
748542,2012,8,1
748542,2012,9,9
748542,2012,11,1
748542,2012,15,1
748542,2013,1,45404
748542,2013,2,1964
748542,2013,3,301
748542,2013,4,77
748542,2013,5,43
748542,2013,6,11
748542,2013,7,10
748542,2013,8,1
748542,2013,9,9
748542,2013,11,1
748542,2013,15,1
748542,2014,1,53141
748542,2014,2,2390
748542,2014,3,365
748542,2014,4,97
748542,2014,5,47
748542,2014,6,13
748542,2014,7,14
748542,2014,8,1
748542,2014,9,9
748542,2014,11,1
748542,2014,13,1
748542,2014,15,1
748542,2015,1,54376
748542,2015,2,2589
748542,2015,3,384
748542,2015,4,104
748542,2015,5,47
748542,2015,6,12
748542,2015,7,15
748542,2015,8,1
748542,2015,9,9
748542,2015,10,1
748542,2015,11,1
748542,2015,13,1
748542,2015,15,1
748542,2015,17,1
748542,2016,1,55664
748542,2016,2,2763
748542,2016,3,433
748542,2016,4,107
748542,2016,5,47
748542,2016,6,12
